SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 10
recruit_likeliness = 0.5
defeat_likeliness = 0.01
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	
1357	46.0	10.272611	8.0	2.019454	22291.0	5037.4785	9829.0	2371.9675	33082.0	7792.641	20391.0	4861.7554	1765.0	463.22037	56924.0	12745.02	18656.0	3924.6921	55089.0	12860.768	12319.0	2678.382	
1358	42.0	9.938941	8.0	2.019454	22290.0	5036.851	9823.0	2369.8198	33084.0	7792.969	20391.0	4861.884	1760.0	462.06882	56931.0	12746.85	18662.0	3926.4277	55091.0	12861.325	12318.0	2678.0613	
1359	35.0	7.282283	8.0	2.019454	22290.0	5036.4756	9822.0	2369.426	33088.0	7793.7476	20388.0	4861.143	1753.0	461.35065	56939.0	12748.74	18671.0	3929.0288	55094.0	12862.524	12312.0	2676.4739	
1360	40.0	7.7263803	6.0	1.7451961	22292.0	5037.236	9818.0	2368.4692	33090.0	7794.7207	20384.0	4860.228	1753.0	461.44275	56938.0	12748.755	18674.0	3929.5334	55097.0	12862.858	12308.0	2675.497	
1361	39.0	8.937082	6.0	1.7451961	22290.0	5036.839	9819.0	2368.58	33090.0	7793.9116	20381.0	4859.7476	1752.0	461.38007	56944.0	12749.867	18678.0	3930.2427	55095.0	12862.176	12306.0	2674.7893	
1362	34.0	7.463667	6.0	1.7451961	22288.0	5036.2583	9815.0	2367.6277	33091.0	7794.441	20379.0	4859.104	1751.0	461.17966	56953.0	12751.947	18683.0	3931.1145	55100.0	12863.771	12300.0	2673.5627	
1363	45.0	10.10555	6.0	1.7451961	22283.0	5034.605	9814.0	2367.8213	33088.0	7793.3555	20374.0	4858.3467	1744.0	459.85693	56959.0	12753.086	18687.0	3932.1555	55104.0	12864.415	12296.0	2672.722	
1364	38.0	9.137608	6.0	1.7451961	22289.0	5035.682	9808.0	2365.8264	33093.0	7794.5386	20377.0	4858.6743	1739.0	458.84155	56961.0	12753.965	18693.0	3933.4036	55105.0	12865.075	12291.0	2671.3257	
1365	47.0	11.749051	6.0	1.7451961	22290.0	5035.842	9805.0	2365.4927	33094.0	7794.518	20376.0	4858.456	1735.0	457.70517	56960.0	12753.224	18696.0	3934.3535	55105.0	12864.778	12286.0	2670.3506	
1366	38.0	9.859395	4.0	1.3818161	22286.0	5034.8945	9803.0	2365.0781	33098.0	7795.5083	20379.0	4858.799	1734.0	457.436	56967.0	12755.481	18699.0	3935.2542	55113.0	12866.4	12279.0	2668.1208	
1367	35.0	9.049095	4.0	1.3818161	22287.0	5034.747	9802.0	2364.7976	33096.0	7794.777	20379.0	4858.658	1733.0	457.10468	56967.0	12755.225	18703.0	3936.4358	55115.0	12867.769	12279.0	2668.271	
1368	43.0	10.964033	3.0	1.2568783	22285.0	5034.2354	9802.0	2364.7976	33100.0	7796.2075	20375.0	4858.062	1733.0	457.10468	56970.0	12755.98	18707.0	3937.3367	55111.0	12866.544	12271.0	2665.7249	
1369	34.0	8.513065	3.0	1.2568783	22282.0	5033.7427	9796.0	2362.894	33108.0	7797.932	20374.0	4857.9507	1729.0	456.12656	56978.0	12757.895	18705.0	3937.3064	55119.0	12868.455	12272.0	2666.1426	
1370	36.0	8.700311	3.0	1.2568783	22284.0	5034.086	9795.0	2362.4668	33109.0	7798.076	20371.0	4857.12	1722.0	454.4115	56976.0	12757.866	18715.0	3939.863	55123.0	12870.024	12266.0	2664.344	
1371	35.0	8.643788	3.0	1.2568783	22285.0	5034.506	9789.0	2360.7405	33113.0	7799.636	20372.0	4857.4175	1720.0	453.9896	56980.0	12758.457	18720.0	3940.9783	55122.0	12869.8	12261.0	2662.7905	
1372	44.0	10.072075	3.0	1.2568783	22286.0	5034.7124	9782.0	2359.2578	33108.0	7798.459	20372.0	4856.9834	1717.0	453.2972	56983.0	12759.203	18723.0	3941.889	55128.0	12871.041	12254.0	2662.044	
1373	38.0	8.116116	3.0	1.2568783	22285.0	5034.5713	9780.0	2359.1328	33106.0	7797.746	20374.0	4857.6396	1713.0	452.61267	56989.0	12760.936	18725.0	3942.17	55132.0	12871.925	12255.0	2662.1096	
1374	48.0	10.688578	3.0	1.2568783	22281.0	5033.7983	9777.0	2358.2651	33109.0	7798.2793	20376.0	4858.0015	1713.0	452.5812	56990.0	12760.716	18723.0	3942.178	55130.0	12871.654	12250.0	2660.7979	
1375	45.0	10.379432	3.0	1.2568783	22281.0	5033.675	9775.0	2357.5828	33111.0	7798.873	20378.0	4858.417	1709.0	451.5534	56993.0	12761.315	18728.0	3943.3096	55131.0	12871.645	12246.0	2660.2083	
1376	48.0	11.048615	3.0	1.2568783	22284.0	5034.673	9775.0	2357.514	33110.0	7797.636	20368.0	4856.5234	1702.0	449.61694	57001.0	12763.5	18732.0	3944.4058	55135.0	12872.81	12242.0	2659.23	
1377	39.0	10.246152	3.0	1.2568783	22286.0	5035.189	9771.0	2356.5806	33110.0	7797.9644	20367.0	4855.874	1700.0	448.95474	57008.0	12765.138	18736.0	3945.1707	55141.0	12873.7	12239.0	2658.139	
1378	44.0	10.060082	3.0	1.2568783	22284.0	5034.7217	9769.0	2355.9338	33113.0	7798.5767	20370.0	4857.052	1690.0	446.71735	57012.0	12766.145	18743.0	3947.0652	55138.0	12873.508	12234.0	2657.1775	
1379	42.0	9.460527	3.0	1.2568783	22285.0	5034.7144	9765.0	2354.9219	33111.0	7798.65	20368.0	4856.3145	1688.0	446.45593	57021.0	12768.512	18746.0	3948.2634	55141.0	12874.236	12230.0	2655.4297	
1380	44.0	10.232134	3.0	1.2568783	22283.0	5034.2227	9762.0	2354.7295	33106.0	7797.1274	20367.0	4856.0923	1687.0	446.14816	57023.0	12768.936	18747.0	3948.411	55147.0	12875.391	12231.0	2655.6667	
1381	39.0	9.81081	3.0	1.2568783	22284.0	5034.3027	9759.0	2353.7815	33111.0	7798.3354	20366.0	4854.9805	1684.0	445.23874	57027.0	12770.074	18748.0	3948.9111	55150.0	12876.446	12229.0	2655.0732	
1382	47.0	11.211652	3.0	1.2568783	22286.0	5035.0728	9752.0	2352.233	33112.0	7798.5503	20366.0	4855.021	1680.0	444.04156	57031.0	12770.98	18753.0	3950.7107	55148.0	12876.027	12222.0	2653.1064	
1383	49.0	12.168007	3.0	1.2568783	22282.0	5033.5728	9750.0	2351.5813	33116.0	7799.8345	20363.0	4854.4233	1676.0	442.82312	57031.0	12770.588	18761.0	3953.25	55151.0	12876.869	12218.0	2651.8433	
1384	53.0	12.398967	3.0	1.2568783	22284.0	5034.563	9742.0	2350.2573	33117.0	7800.067	20364.0	4854.4136	1665.0	440.0955	57036.0	12771.334	18761.0	3953.2515	55159.0	12879.531	12216.0	2651.0437	
1385	51.0	13.023876	3.0	1.2568783	22286.0	5035.1826	9733.0	2347.5205	33116.0	7800.29	20368.0	4854.821	1660.0	438.68356	57042.0	12772.494	18776.0	3957.1619	55157.0	12879.18	12208.0	2648.5974	
1386	33.0	7.679015	3.0	1.2568783	22283.0	5034.4194	9729.0	2346.674	33124.0	7801.733	20374.0	4856.7686	1660.0	438.84857	57045.0	12773.096	18781.0	3958.6626	55163.0	12880.996	12205.0	2648.0771	
1387	32.0	7.589917	3.0	1.2568783	22285.0	5034.8726	9720.0	2343.8645	33127.0	7802.4585	20376.0	4856.6797	1655.0	437.63507	57047.0	12773.455	18792.0	3962.4321	55168.0	12882.079	12195.0	2645.8865	
1388	26.0	5.779541	3.0	1.2568783	22284.0	5034.3477	9722.0	2344.3716	33129.0	7802.954	20375.0	4857.1265	1650.0	436.46268	57047.0	12773.565	18798.0	3963.6152	55175.0	12883.342	12191.0	2645.388	
1389	22.0	4.06344	3.0	1.2568783	22286.0	5034.584	9719.0	2343.5996	33133.0	7804.426	20378.0	4857.8	1647.0	435.63248	57047.0	12773.608	18797.0	3964.0999	55179.0	12884.569	12189.0	2644.5684	
1390	44.0	10.032383	3.0	1.2568783	22283.0	5033.6113	9717.0	2343.3577	33134.0	7804.708	20376.0	4856.7397	1641.0	434.24292	57045.0	12773.324	18796.0	3963.7568	55178.0	12884.487	12183.0	2642.6926	
1391	47.0	11.2909775	3.0	1.2568783	22281.0	5033.478	9712.0	2342.3745	33133.0	7804.872	20378.0	4857.3037	1638.0	433.6801	57043.0	12772.585	18802.0	3965.1682	55186.0	12885.462	12177.0	2640.739	
1392	39.0	8.24549	2.0	1.1347007	22282.0	5033.593	9709.0	2341.7622	33136.0	7805.6836	20374.0	4856.5806	1636.0	433.1751	57051.0	12774.529	18807.0	3966.188	55187.0	12886.359	12177.0	2640.9578	
1393	47.0	10.413419	2.0	1.1347007	22279.0	5032.5547	9706.0	2341.4045	33136.0	7806.212	20371.0	4855.5356	1632.0	432.06833	57055.0	12774.489	18811.0	3967.2788	55189.0	12887.145	12172.0	2639.9717	
1394	48.0	10.817215	2.0	1.1347007	22281.0	5033.3574	9704.0	2340.8647	33133.0	7805.4023	20369.0	4855.264	1624.0	430.22458	57061.0	12775.933	18819.0	3969.181	55192.0	12887.639	12167.0	2638.391	
1395	44.0	10.338016	2.0	1.1347007	22278.0	5032.202	9701.0	2339.7314	33136.0	7806.6436	20368.0	4855.0874	1619.0	428.9753	57065.0	12776.516	18825.0	3970.6052	55195.0	12888.723	12167.0	2638.2512	
1396	43.0	9.992803	2.0	1.1347007	22276.0	5031.719	9699.0	2339.1243	33140.0	7807.9478	20370.0	4855.1196	1615.0	428.48395	57067.0	12777.578	18833.0	3971.9956	55195.0	12888.549	12160.0	2636.5642	
1397	50.0	12.382493	2.0	1.1347007	22272.0	5030.9126	9695.0	2337.911	33139.0	7807.427	20370.0	4855.175	1609.0	426.91626	57069.0	12778.206	18839.0	3973.8108	55199.0	12889.46	12156.0	2634.8752	
1398	45.0	10.848142	1.0	1.0	22272.0	5030.879	9692.0	2337.525	33140.0	7807.519	20373.0	4855.98	1607.0	426.42044	57073.0	12778.342	18844.0	3975.476	55199.0	12889.171	12154.0	2635.0513	
1399	40.0	9.055298	1.0	1.0	22274.0	5031.408	9693.0	2337.2212	33142.0	7808.418	20369.0	4854.8955	1602.0	425.3437	57077.0	12779.799	18850.0	3977.1162	55204.0	12890.875	12148.0	2633.0786	
1400	39.0	8.353739	1.0	1.0	22274.0	5031.408	9687.0	2335.7964	33144.0	7808.5156	20367.0	4854.256	1600.0	424.82635	57081.0	12780.756	18854.0	3978.679	55209.0	12892.4795	12144.0	2632.1418	
1401	34.0	7.620385	1.0	1.0	22274.0	5031.485	9683.0	2335.15	33147.0	7809.6562	20368.0	4853.948	1595.0	423.42282	57084.0	12780.655	18861.0	3980.6316	55210.0	12892.613	12143.0	2632.029	
1402	41.0	9.569652	1.0	1.0	22277.0	5032.0986	9680.0	2334.452	33145.0	7808.5137	20369.0	4853.8613	1593.0	423.0767	57087.0	12781.34	18862.0	3981.0828	55207.0	12892.1455	12138.0	2631.0703	
1403	34.0	8.836566	1.0	1.0	22277.0	5032.02	9677.0	2333.2922	33149.0	7809.354	20370.0	4853.875	1592.0	422.93115	57097.0	12784.3	18860.0	3980.497	55212.0	12893.04	12131.0	2629.0637	
1404	30.0	7.54782	1.0	1.0	22274.0	5031.323	9677.0	2333.145	33150.0	7809.7085	20370.0	4854.0225	1591.0	422.7019	57099.0	12784.973	18864.0	3981.5793	55215.0	12893.776	12129.0	2628.4336	
1405	28.0	8.2689	1.0	1.0	22273.0	5030.6646	9670.0	2330.955	33153.0	7810.0415	20370.0	4853.955	1592.0	422.93115	57103.0	12785.845	18868.0	3983.1252	55216.0	12893.426	12126.0	2628.002	
1406	33.0	7.8457637	1.0	1.0	22275.0	5031.3765	9669.0	2331.0637	33148.0	7808.8716	20374.0	4855.3594	1591.0	422.59048	57100.0	12785.746	18868.0	3983.4177	55219.0	12894.1875	12122.0	2626.7554	
1407	35.0	9.892175	1.0	1.0	22277.0	5032.0615	9665.0	2329.7148	33152.0	7809.5645	20371.0	4854.316	1587.0	421.4764	57101.0	12785.336	18872.0	3984.564	55222.0	12894.543	12117.0	2625.7446	
1408	29.0	7.8874965	1.0	1.0	22275.0	5031.535	9658.0	2328.0027	33153.0	7809.6445	20369.0	4853.9136	1584.0	420.69864	57110.0	12788.167	18879.0	3986.4045	55226.0	12895.613	12116.0	2625.3506	
1409	34.0	8.412893	1.0	1.0	22276.0	5031.8755	9657.0	2327.6458	33149.0	7808.804	20370.0	4854.0806	1580.0	419.82587	57114.0	12789.555	18883.0	3986.9932	55228.0	12896.001	12108.0	2624.0217	
1410	48.0	11.066172	1.0	1.0	22276.0	5031.857	9653.0	2326.4653	33145.0	7808.034	20369.0	4854.499	1572.0	417.87918	57117.0	12790.341	18888.0	3988.3315	55227.0	12896.104	12104.0	2622.637	
1411	52.0	12.453708	1.0	1.0	22275.0	5031.4966	9652.0	2326.0022	33149.0	7809.109	20370.0	4854.472	1570.0	417.44293	57117.0	12790.177	18887.0	3988.557	55228.0	12896.054	12099.0	2621.4517	
1412	41.0	9.461008	1.0	1.0	22275.0	5031.412	9646.0	2324.558	33153.0	7810.0444	20370.0	4854.7007	1566.0	416.5931	57125.0	12792.296	18892.0	3990.2761	55237.0	12897.782	12094.0	2620.0957	
1413	49.0	11.634912	1.0	1.0	22276.0	5031.328	9642.0	2323.8035	33154.0	7810.1074	20371.0	4854.5854	1563.0	415.44324	57127.0	12793.135	18891.0	3990.6072	55236.0	12897.479	12090.0	2619.094	
1414	38.0	8.808284	1.0	1.0	22274.0	5030.8174	9643.0	2324.1262	33155.0	7810.187	20374.0	4855.389	1559.0	414.51944	57133.0	12794.421	18896.0	3991.5522	55241.0	12899.191	12086.0	2618.2048	
1415	43.0	10.21621	1.0	1.0	22275.0	5031.0474	9639.0	2323.1204	33153.0	7809.7485	20372.0	4854.613	1557.0	413.98337	57137.0	12795.468	18897.0	3991.9739	55243.0	12899.9	12083.0	2617.1475	
1416	40.0	9.659111	1.0	1.0	22276.0	5031.149	9636.0	2322.2148	33154.0	7809.6606	20374.0	4855.2046	1555.0	413.29282	57137.0	12795.233	18904.0	3994.1716	55242.0	12900.168	12081.0	2616.4644	
1417	33.0	8.116026	1.0	1.0	22277.0	5031.5264	9635.0	2322.2454	33154.0	7809.689	20374.0	4855.5444	1551.0	412.37875	57151.0	12798.508	18899.0	3993.2605	55249.0	12901.39	12076.0	2614.5632	
1418	29.0	6.853123	1.0	1.0	22277.0	5031.5264	9630.0	2321.0957	33155.0	7810.191	20373.0	4854.938	1547.0	411.35104	57150.0	12798.433	18909.0	3995.302	55256.0	12903.752	12073.0	2613.7778	
1419	42.0	10.274742	1.0	1.0	22272.0	5030.333	9627.0	2319.419	33156.0	7810.5073	20374.0	4855.0137	1544.0	410.6799	57149.0	12798.445	18908.0	3995.5496	55255.0	12903.55	12072.0	2613.4458	
1420	39.0	9.65779	1.0	1.0	22275.0	5030.909	9628.0	2319.9631	33156.0	7810.2705	20371.0	4854.473	1539.0	409.41992	57154.0	12799.971	18915.0	3997.5188	55257.0	12904.145	12065.0	2610.8904	
1421	37.0	8.235552	1.0	1.0	22278.0	5031.6655	9625.0	2319.4531	33155.0	7809.846	20371.0	4854.971	1536.0	408.80902	57156.0	12800.3955	18916.0	3998.1392	55264.0	12906.147	12061.0	2609.5544	
1422	41.0	9.427031	1.0	1.0	22277.0	5031.3223	9622.0	2318.6047	33152.0	7809.881	20371.0	4854.9375	1531.0	407.42612	57161.0	12800.938	18925.0	4000.2122	55266.0	12907.116	12053.0	2607.35	
1423	32.0	6.433753	1.0	1.0	22276.0	5030.9844	9620.0	2318.5288	33155.0	7810.142	20369.0	4854.3804	1527.0	406.4693	57171.0	12803.354	18929.0	4001.0212	55270.0	12908.955	12050.0	2606.9478	
1424	30.0	7.0425897	1.0	1.0	22274.0	5030.457	9614.0	2316.7175	33153.0	7809.6714	20368.0	4854.237	1524.0	405.9632	57179.0	12804.504	18937.0	4003.17	55273.0	12909.129	12047.0	2606.3262	
1425	40.0	8.937865	1.0	1.0	22273.0	5030.039	9608.0	2315.7493	33154.0	7810.2324	20368.0	4853.7393	1521.0	405.37973	57179.0	12804.333	18938.0	4003.7556	55276.0	12909.447	12042.0	2605.6047	
1426	48.0	12.373466	1.0	1.0	22270.0	5029.434	9603.0	2313.986	33154.0	7810.236	20371.0	4854.5366	1518.0	404.40115	57187.0	12805.977	18935.0	4002.232	55274.0	12909.087	12039.0	2604.9553	
1427	46.0	11.755936	1.0	1.0	22267.0	5028.25	9600.0	2312.9773	33155.0	7810.568	20374.0	4855.8926	1513.0	403.2953	57187.0	12806.376	18947.0	4004.9934	55275.0	12909.281	12035.0	2603.829	
1428	26.0	5.6148086	1.0	1.0	22268.0	5028.666	9601.0	2313.541	33162.0	7812.3506	20374.0	4855.946	1511.0	402.80276	57192.0	12807.197	18953.0	4007.2932	55280.0	12910.497	12032.0	2603.3098	
1429	28.0	7.3199735	1.0	1.0	22273.0	5029.969	9595.0	2311.1582	33163.0	7812.2993	20376.0	4856.2705	1506.0	401.27643	57194.0	12807.422	18954.0	4008.0195	55284.0	12911.6875	12026.0	2601.7954	
1430	34.0	8.2698	1.0	1.0	22271.0	5029.5615	9593.0	2310.7107	33158.0	7811.6284	20374.0	4855.174	1505.0	401.56943	57198.0	12808.541	18957.0	4008.4016	55288.0	12912.568	12021.0	2600.7927	
1431	31.0	8.39689	1.0	1.0	22269.0	5028.4453	9591.0	2311.0703	33161.0	7811.7285	20375.0	4855.1045	1502.0	400.617	57203.0	12809.748	18963.0	4010.2036	55292.0	12913.755	12012.0	2598.1497	
1432	32.0	7.458421	1.0	1.0	22270.0	5029.087	9588.0	2310.8337	33161.0	7811.679	20376.0	4854.882	1500.0	400.45355	57205.0	12810.54	18963.0	4010.4238	55296.0	12914.734	12008.0	2597.1262	
1433	37.0	8.715131	1.0	1.0	22269.0	5029.0635	9587.0	2310.5176	33165.0	7812.899	20379.0	4855.6763	1494.0	399.18716	57203.0	12809.727	18967.0	4011.8716	55295.0	12913.641	12003.0	2595.922	
1434	38.0	9.412863	1.0	1.0	22265.0	5028.1206	9584.0	2309.7334	33169.0	7813.229	20372.0	4854.6294	1490.0	398.28946	57210.0	12811.682	18969.0	4011.2493	55300.0	12915.129	12002.0	2595.7444	
1435	29.0	7.8055143	1.0	1.0	22267.0	5028.452	9578.0	2308.3867	33173.0	7814.3813	20369.0	4853.975	1489.0	397.96512	57215.0	12812.238	18974.0	4012.8306	55306.0	12916.419	11999.0	2594.7678	
1436	25.0	6.39793	1.0	1.0	22263.0	5027.305	9577.0	2308.3315	33174.0	7814.9214	20372.0	4854.365	1484.0	396.5239	57219.0	12812.981	18984.0	4016.0906	55309.0	12917.276	11992.0	2593.026	
1437	35.0	8.164051	1.0	1.0	22261.0	5026.951	9573.0	2307.2957	33173.0	7814.651	20365.0	4852.668	1480.0	395.58905	57222.0	12814.017	18988.0	4017.3516	55310.0	12917.57	11992.0	2592.9626	
1438	33.0	7.2219987	1.0	1.0	22260.0	5026.309	9571.0	2307.6238	33174.0	7815.372	20368.0	4853.174	1477.0	395.2505	57225.0	12814.258	18991.0	4017.7317	55310.0	12917.766	11990.0	2592.5168	
1439	33.0	8.244798	1.0	1.0	22261.0	5026.7607	9568.0	2306.6462	33173.0	7814.5737	20368.0	4853.3926	1473.0	394.2553	57231.0	12815.494	18991.0	4017.6204	55312.0	12918.026	11989.0	2592.2073	
1440	41.0	10.756758	1.0	1.0	22258.0	5026.2007	9565.0	2305.85	33174.0	7814.694	20366.0	4852.5806	1471.0	393.60938	57231.0	12815.982	18997.0	4018.8909	55310.0	12917.297	11986.0	2591.3623	
1441	40.0	10.433468	1.0	1.0	22257.0	5025.8657	9559.0	2304.412	33176.0	7815.131	20368.0	4852.954	1466.0	392.31232	57237.0	12817.201	19000.0	4019.8855	55316.0	12919.266	11980.0	2589.7612	
1442	38.0	8.985304	1.0	1.0	22255.0	5025.351	9558.0	2303.9678	33178.0	7816.0146	20366.0	4852.382	1463.0	391.38275	57240.0	12818.31	19007.0	4021.7969	55316.0	12919.264	11978.0	2589.769	
1443	38.0	8.276649	1.0	1.0	22253.0	5024.6953	9556.0	2303.6313	33174.0	7815.23	20368.0	4852.8965	1461.0	391.03613	57242.0	12818.86	19011.0	4022.9133	55321.0	12920.683	11975.0	2589.0005	
1444	46.0	10.7457485	1.0	1.0	22251.0	5024.1514	9553.0	2302.6328	33178.0	7815.2866	20365.0	4851.7305	1462.0	391.1744	57248.0	12820.238	19016.0	4024.799	55318.0	12920.152	11962.0	2586.3127	
1445	25.0	6.8386335	1.0	1.0	22254.0	5024.9297	9552.0	2302.8015	33183.0	7816.3906	20365.0	4851.944	1461.0	391.12512	57251.0	12820.474	19019.0	4025.1062	55327.0	12921.896	11962.0	2585.7163	
1446	41.0	8.743418	1.0	1.0	22252.0	5024.339	9549.0	2302.0522	33184.0	7816.961	20360.0	4851.234	1454.0	389.13242	57250.0	12820.949	19018.0	4025.4932	55330.0	12922.558	11961.0	2585.7642	
1447	43.0	10.100108	1.0	1.0	22252.0	5024.748	9546.0	2301.4988	33190.0	7818.181	20362.0	4851.1367	1449.0	387.5284	57255.0	12821.44	19015.0	4024.757	55329.0	12922.673	11958.0	2585.161	
1448	49.0	11.129229	1.0	1.0	22254.0	5024.6226	9542.0	2300.565	33188.0	7818.818	20364.0	4852.0	1443.0	385.86533	57255.0	12821.442	19021.0	4026.4802	55329.0	12922.766	11954.0	2583.5366	
1449	55.0	12.602651	1.0	1.0	22257.0	5025.7915	9538.0	2299.2378	33191.0	7819.8286	20361.0	4851.2563	1435.0	384.43115	57259.0	12822.155	19023.0	4027.1096	55330.0	12923.071	11950.0	2581.7388	
1450	41.0	9.325529	1.0	1.0	22255.0	5025.249	9535.0	2298.0806	33191.0	7820.075	20361.0	4851.3486	1431.0	383.2869	57267.0	12823.838	19036.0	4030.4788	55334.0	12924.537	11948.0	2581.0054	
1451	42.0	9.572128	1.0	1.0	22254.0	5024.8633	9531.0	2297.1018	33187.0	7818.875	20362.0	4852.391	1428.0	382.34454	57270.0	12824.262	19041.0	4031.9404	55338.0	12925.598	11946.0	2580.278	
1452	50.0	10.962398	1.0	1.0	22253.0	5024.7915	9528.0	2296.3047	33187.0	7819.551	20357.0	4851.228	1427.0	381.87268	57270.0	12824.345	19043.0	4032.7004	55341.0	12926.1045	11943.0	2579.3655	
1453	42.0	9.1510315	1.0	1.0	22252.0	5024.6016	9527.0	2296.2097	33189.0	7820.1836	20359.0	4851.1753	1422.0	380.50668	57281.0	12826.503	19047.0	4034.3	55344.0	12926.821	11936.0	2577.7695	
1454	40.0	8.864407	1.0	1.0	22250.0	5024.0654	9523.0	2295.373	33188.0	7819.333	20360.0	4851.564	1423.0	380.69376	57286.0	12827.797	19050.0	4035.132	55347.0	12927.395	11932.0	2577.0051	
1455	47.0	11.487805	1.0	1.0	22249.0	5023.881	9521.0	2294.661	33189.0	7819.3384	20354.0	4850.361	1419.0	379.73853	57288.0	12828.098	19049.0	4034.622	55350.0	12927.722	11933.0	2577.3147	
1456	56.0	14.045394	1.0	1.0	22248.0	5023.6494	9512.0	2292.568	33192.0	7819.837	20352.0	4849.1064	1417.0	379.3055	57294.0	12829.293	19056.0	4036.6582	55347.0	12927.111	11925.0	2575.6472	
1457	39.0	9.162216	1.0	1.0	22252.0	5024.6704	9516.0	2293.6372	33196.0	7820.6323	20353.0	4849.6763	1416.0	379.09485	57294.0	12829.911	19060.0	4037.484	55352.0	12928.542	11921.0	2574.411	
1458	40.0	9.444161	1.0	1.0	22249.0	5023.972	9514.0	2292.8813	33195.0	7820.5137	20358.0	4851.116	1415.0	378.69525	57295.0	12830.071	19061.0	4037.7434	55357.0	12929.662	11915.0	2573.121	
1459	46.0	11.441119	1.0	1.0	22253.0	5024.961	9515.0	2293.6565	33201.0	7821.781	20348.0	4847.8994	1413.0	378.17545	57298.0	12830.878	19063.0	4038.3013	55355.0	12929.086	11907.0	2571.044	
1460	36.0	9.54092	1.0	1.0	22253.0	5024.5576	9513.0	2292.8584	33202.0	7822.1133	20343.0	4846.7603	1410.0	377.54074	57311.0	12833.9795	19067.0	4038.5994	55360.0	12930.681	11904.0	2570.5938	
1461	33.0	9.317478	1.0	1.0	22256.0	5025.2603	9510.0	2292.2412	33201.0	7821.0024	20344.0	4847.398	1407.0	376.8957	57318.0	12835.356	19066.0	4038.8235	55363.0	12931.249	11901.0	2569.6768	
1462	47.0	11.632435	1.0	1.0	22257.0	5025.517	9509.0	2292.2378	33205.0	7823.0625	20337.0	4846.1997	1406.0	376.5874	57316.0	12834.768	19064.0	4038.461	55363.0	12930.783	11895.0	2567.9702	
1463	35.0	6.8119674	1.0	1.0	22255.0	5025.0083	9506.0	2291.6785	33208.0	7824.667	20337.0	4846.238	1402.0	375.798	57325.0	12836.774	19066.0	4039.3167	55370.0	12932.782	11895.0	2568.1448	
1464	40.0	9.61496	1.0	1.0	22251.0	5023.889	9501.0	2290.8625	33205.0	7824.0513	20335.0	4845.4575	1397.0	374.6296	57335.0	12838.306	19074.0	4040.9163	55371.0	12932.852	11890.0	2566.6406	
1465	41.0	9.622766	1.0	1.0	22251.0	5023.9697	9493.0	2288.841	33208.0	7825.023	20328.0	4842.835	1394.0	373.5426	57344.0	12840.896	19080.0	4042.6023	55371.0	12933.16	11889.0	2566.7263	
1466	38.0	8.469514	1.0	1.0	22252.0	5024.2104	9490.0	2288.8035	33208.0	7825.0205	20331.0	4843.8794	1392.0	372.96118	57348.0	12841.969	19088.0	4044.7222	55370.0	12932.389	11882.0	2564.797	
1467	42.0	9.594254	1.0	1.0	22246.0	5023.157	9490.0	2288.7986	33210.0	7825.176	20329.0	4843.1934	1386.0	371.89035	57352.0	12842.929	19090.0	4044.5105	55377.0	12934.745	11877.0	2563.2278	
1468	41.0	9.645179	1.0	1.0	22244.0	5022.8115	9491.0	2288.7185	33206.0	7824.122	20325.0	4842.235	1388.0	372.07257	57354.0	12842.818	19097.0	4047.0308	55381.0	12935.828	11872.0	2561.9397	
1469	52.0	12.940756	1.0	1.0	22244.0	5022.2837	9485.0	2286.5652	33204.0	7823.9556	20324.0	4842.0317	1380.0	370.08563	57357.0	12843.499	19106.0	4049.6047	55378.0	12934.983	11869.0	2561.2693	
1470	37.0	9.451996	1.0	1.0	22244.0	5022.242	9485.0	2286.859	33211.0	7826.111	20325.0	4841.72	1377.0	369.58493	57358.0	12843.565	19113.0	4051.2842	55386.0	12936.754	11863.0	2559.647	
1471	34.0	7.452604	1.0	1.0	22245.0	5022.2314	9486.0	2287.5286	33212.0	7826.387	20323.0	4841.406	1375.0	369.16873	57364.0	12845.123	19110.0	4050.7563	55390.0	12938.405	11860.0	2558.759	
1472	34.0	7.2397847	1.0	1.0	22241.0	5021.151	9481.0	2286.5195	33215.0	7827.0874	20321.0	4840.5146	1373.0	368.55585	57370.0	12846.967	19116.0	4052.139	55395.0	12939.681	11853.0	2557.364	
1473	43.0	9.114038	1.0	1.0	22242.0	5021.456	9474.0	2284.9158	33212.0	7826.339	20320.0	4840.501	1373.0	368.55585	57374.0	12847.611	19116.0	4051.922	55396.0	12940.273	11849.0	2556.5295	
