SIMULATION PARAMETERS:
n = 270
m = 480
k = 1
p = 10
recruit_likeliness = 0.01
defeat_likeliness = 0.1
starting_control = 100
resource_noise_scale = 0.008784105

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	
1148	738.0	126.2212	8278.0	2037.9767	2.0	1.4861526	1.0	1.0	30746.0	6847.7974	1.0	1.0	1.0	1.0	22823.0	3828.7463	1.0	1.0	39016.0	7048.2188	27993.0	7140.9077	
1149	730.0	125.02715	8256.0	2033.9241	2.0	1.4861526	1.0	1.0	30748.0	6848.7427	1.0	1.0	1.0	1.0	22812.0	3825.5637	1.0	1.0	39031.0	7049.4424	28017.0	7147.167	
1150	721.0	123.64247	8221.0	2027.8474	1.0	1.0	1.0	1.0	30753.0	6849.9106	1.0	1.0	1.0	1.0	22799.0	3821.9705	1.0	1.0	39051.0	7050.92	28050.0	7156.0605	
1151	715.0	122.701355	8193.0	2022.4602	1.0	1.0	1.0	1.0	30759.0	6851.103	1.0	1.0	1.0	1.0	22781.0	3817.217	1.0	1.0	39065.0	7051.9746	28082.0	7164.8926	
1152	702.0	120.26584	8169.0	2018.1228	1.0	1.0	1.0	1.0	30761.0	6851.607	1.0	1.0	1.0	1.0	22765.0	3812.8838	1.0	1.0	39084.0	7053.3716	28114.0	7174.098	
1153	698.0	119.6945	8143.0	2012.7852	1.0	1.0	1.0	1.0	30761.0	6851.9565	1.0	1.0	1.0	1.0	22748.0	3808.593	1.0	1.0	39099.0	7054.396	28146.0	7182.923	
1154	695.0	119.00019	8103.0	2004.6388	1.0	1.0	1.0	1.0	30760.0	6852.172	1.0	1.0	1.0	1.0	22741.0	3806.412	1.0	1.0	39114.0	7055.66	28182.0	7192.4653	
1155	689.0	118.14695	8077.0	1999.9788	1.0	1.0	1.0	1.0	30764.0	6853.2764	1.0	1.0	1.0	1.0	22725.0	3802.685	1.0	1.0	39132.0	7056.9795	28208.0	7199.282	
1156	685.0	118.19044	8047.0	1994.668	1.0	1.0	1.0	1.0	30767.0	6853.877	1.0	1.0	1.0	1.0	22715.0	3800.2383	1.0	1.0	39143.0	7057.7437	28238.0	7205.631	
1157	681.0	117.15691	8016.0	1988.914	1.0	1.0	1.0	1.0	30770.0	6854.8413	1.0	1.0	1.0	1.0	22702.0	3797.1147	1.0	1.0	39158.0	7058.918	28268.0	7213.4053	
1158	675.0	116.661766	7988.0	1982.1741	1.0	1.0	1.0	1.0	30771.0	6855.3555	1.0	1.0	1.0	1.0	22689.0	3794.942	1.0	1.0	39173.0	7060.064	28299.0	7221.153	
1159	661.0	114.14001	7952.0	1975.1353	1.0	1.0	1.0	1.0	30771.0	6855.5156	1.0	1.0	1.0	1.0	22681.0	3792.5564	1.0	1.0	39194.0	7061.792	28336.0	7231.211	
1160	653.0	113.04856	7927.0	1970.2019	1.0	1.0	1.0	1.0	30777.0	6856.367	1.0	1.0	1.0	1.0	22664.0	3789.1577	1.0	1.0	39206.0	7062.667	28368.0	7238.9067	
1161	652.0	112.94343	7901.0	1965.2368	1.0	1.0	1.0	1.0	30779.0	6857.066	1.0	1.0	1.0	1.0	22641.0	3785.3447	1.0	1.0	39225.0	7063.959	28397.0	7245.7993	
1162	652.0	112.42292	7870.0	1959.4855	1.0	1.0	1.0	1.0	30780.0	6857.7915	1.0	1.0	1.0	1.0	22621.0	3780.8784	1.0	1.0	39236.0	7064.8022	28436.0	7254.969	
1163	647.0	112.12278	7848.0	1954.6707	1.0	1.0	1.0	1.0	30784.0	6858.3696	1.0	1.0	1.0	1.0	22608.0	3777.9421	1.0	1.0	39247.0	7065.4897	28461.0	7261.754	
1164	642.0	111.04307	7814.0	1948.3158	1.0	1.0	1.0	1.0	30793.0	6859.9434	1.0	1.0	1.0	1.0	22589.0	3774.486	1.0	1.0	39263.0	7066.824	28494.0	7269.738	
1165	640.0	110.54653	7787.0	1943.2146	1.0	1.0	1.0	1.0	30793.0	6860.422	1.0	1.0	1.0	1.0	22571.0	3769.6296	1.0	1.0	39275.0	7067.799	28529.0	7278.7393	
1166	636.0	110.03715	7757.0	1937.3412	1.0	1.0	1.0	1.0	30793.0	6860.7817	1.0	1.0	1.0	1.0	22557.0	3767.3862	1.0	1.0	39296.0	7069.225	28556.0	7285.578	
1167	625.0	108.48879	7731.0	1931.6536	1.0	1.0	1.0	1.0	30796.0	6861.3267	1.0	1.0	1.0	1.0	22540.0	3763.6016	1.0	1.0	39310.0	7070.6323	28593.0	7294.6494	
1168	620.0	107.797646	7707.0	1926.0327	1.0	1.0	1.0	1.0	30803.0	6862.7505	1.0	1.0	1.0	1.0	22523.0	3760.0908	1.0	1.0	39318.0	7071.188	28624.0	7302.491	
1169	617.0	107.1448	7668.0	1919.1683	1.0	1.0	1.0	1.0	30805.0	6863.224	1.0	1.0	1.0	1.0	22508.0	3756.7798	1.0	1.0	39339.0	7072.7114	28658.0	7311.3237	
1170	615.0	106.550026	7632.0	1912.7671	1.0	1.0	1.0	1.0	30808.0	6864.178	1.0	1.0	1.0	1.0	22492.0	3753.4187	1.0	1.0	39356.0	7073.9053	28692.0	7319.5317	
1171	612.0	105.86405	7602.0	1907.2234	1.0	1.0	1.0	1.0	30807.0	6864.4243	1.0	1.0	1.0	1.0	22477.0	3749.8838	1.0	1.0	39375.0	7075.5327	28722.0	7327.4233	
1172	609.0	105.11912	7578.0	1902.2036	1.0	1.0	1.0	1.0	30811.0	6865.6675	1.0	1.0	1.0	1.0	22460.0	3746.5361	1.0	1.0	39391.0	7076.644	28746.0	7334.1787	
1173	604.0	104.07584	7562.0	1899.6843	1.0	1.0	1.0	1.0	30813.0	6866.0767	1.0	1.0	1.0	1.0	22447.0	3743.3557	1.0	1.0	39401.0	7077.395	28768.0	7339.7617	
1174	604.0	104.331215	7541.0	1894.918	1.0	1.0	1.0	1.0	30820.0	6867.6943	1.0	1.0	1.0	1.0	22421.0	3737.364	1.0	1.0	39413.0	7078.3423	28796.0	7347.7007	
1175	599.0	103.832085	7515.0	1890.647	1.0	1.0	1.0	1.0	30823.0	6868.677	1.0	1.0	1.0	1.0	22402.0	3733.076	1.0	1.0	39432.0	7079.829	28824.0	7354.286	
1176	598.0	103.36639	7480.0	1884.6877	1.0	1.0	1.0	1.0	30824.0	6869.707	1.0	1.0	1.0	1.0	22392.0	3730.741	1.0	1.0	39453.0	7081.4473	28848.0	7360.4	
1177	592.0	102.51188	7458.0	1881.1942	1.0	1.0	1.0	1.0	30829.0	6871.282	1.0	1.0	1.0	1.0	22367.0	3725.986	1.0	1.0	39470.0	7082.742	28879.0	7366.6333	
1178	595.0	104.05314	7414.0	1871.9198	1.0	1.0	1.0	1.0	30840.0	6873.216	1.0	1.0	1.0	1.0	22344.0	3721.6274	1.0	1.0	39488.0	7084.06	28914.0	7375.473	
1179	586.0	101.883705	7380.0	1866.473	1.0	1.0	1.0	1.0	30843.0	6874.1924	1.0	1.0	1.0	1.0	22336.0	3719.177	1.0	1.0	39506.0	7085.4585	28944.0	7383.1655	
1180	584.0	101.446815	7342.0	1860.0332	1.0	1.0	1.0	1.0	30842.0	6874.796	1.0	1.0	1.0	1.0	22312.0	3713.6125	1.0	1.0	39530.0	7087.334	28985.0	7393.127	
1181	578.0	99.840034	7328.0	1857.7163	1.0	1.0	1.0	1.0	30848.0	6876.4688	1.0	1.0	1.0	1.0	22294.0	3709.6477	1.0	1.0	39540.0	7088.098	29007.0	7398.5806	
1182	572.0	98.109	7307.0	1853.3889	1.0	1.0	1.0	1.0	30851.0	6877.6787	1.0	1.0	1.0	1.0	22270.0	3705.1711	1.0	1.0	39555.0	7089.226	29040.0	7406.777	
1183	566.0	96.91705	7272.0	1848.3923	1.0	1.0	1.0	1.0	30852.0	6878.166	1.0	1.0	1.0	1.0	22250.0	3701.3489	1.0	1.0	39580.0	7091.184	29075.0	7414.3423	
1184	563.0	96.05583	7252.0	1844.7106	1.0	1.0	1.0	1.0	30856.0	6879.663	1.0	1.0	1.0	1.0	22234.0	3697.2524	1.0	1.0	39587.0	7091.7783	29103.0	7420.8906	
1185	559.0	95.35092	7218.0	1838.8209	1.0	1.0	1.0	1.0	30860.0	6880.368	1.0	1.0	1.0	1.0	22220.0	3694.44	1.0	1.0	39603.0	7092.8643	29135.0	7428.5093	
1186	554.0	95.483826	7195.0	1834.6168	1.0	1.0	1.0	1.0	30860.0	6880.8174	1.0	1.0	1.0	1.0	22203.0	3690.829	1.0	1.0	39618.0	7094.0317	29165.0	7434.5757	
1187	551.0	95.15651	7165.0	1830.0127	1.0	1.0	1.0	1.0	30860.0	6881.2256	1.0	1.0	1.0	1.0	22190.0	3688.4565	1.0	1.0	39641.0	7095.688	29188.0	7439.812	
1188	540.0	93.20845	7148.0	1826.2081	1.0	1.0	1.0	1.0	30866.0	6882.7744	1.0	1.0	1.0	1.0	22175.0	3684.3462	1.0	1.0	39654.0	7096.712	29212.0	7447.1016	
1189	536.0	92.286804	7109.0	1819.4606	1.0	1.0	1.0	1.0	30868.0	6883.577	1.0	1.0	1.0	1.0	22169.0	3682.6372	1.0	1.0	39672.0	7098.1533	29241.0	7454.2363	
1190	534.0	92.00708	7086.0	1815.3154	1.0	1.0	1.0	1.0	30869.0	6884.2637	1.0	1.0	1.0	1.0	22147.0	3678.8154	1.0	1.0	39690.0	7099.5645	29269.0	7460.3833	
1191	527.0	91.227066	7064.0	1810.529	1.0	1.0	1.0	1.0	30872.0	6885.461	1.0	1.0	1.0	1.0	22130.0	3674.5476	1.0	1.0	39708.0	7100.714	29294.0	7467.871	
1192	523.0	90.43553	7030.0	1803.2893	1.0	1.0	1.0	1.0	30877.0	6886.831	1.0	1.0	1.0	1.0	22105.0	3670.3967	1.0	1.0	39728.0	7102.315	29332.0	7477.0806	
1193	517.0	88.77457	7003.0	1797.3694	1.0	1.0	1.0	1.0	30877.0	6887.165	1.0	1.0	1.0	1.0	22091.0	3668.3591	1.0	1.0	39743.0	7103.4766	29364.0	7485.203	
1194	514.0	88.13728	6975.0	1792.4445	1.0	1.0	1.0	1.0	30883.0	6888.597	1.0	1.0	1.0	1.0	22074.0	3664.9734	1.0	1.0	39758.0	7104.5615	29391.0	7491.633	
1195	511.0	87.83567	6949.0	1785.9219	1.0	1.0	1.0	1.0	30887.0	6889.652	1.0	1.0	1.0	1.0	22053.0	3661.7898	1.0	1.0	39773.0	7105.726	29422.0	7499.423	
1196	504.0	86.23258	6921.0	1781.9376	1.0	1.0	1.0	1.0	30902.0	6892.609	1.0	1.0	1.0	1.0	22027.0	3657.694	1.0	1.0	39797.0	7107.631	29444.0	7504.244	
1197	498.0	85.34878	6887.0	1775.4381	1.0	1.0	1.0	1.0	30901.0	6893.072	1.0	1.0	1.0	1.0	22019.0	3655.6694	1.0	1.0	39818.0	7109.241	29472.0	7511.5776	
1198	497.0	85.64948	6856.0	1769.525	1.0	1.0	1.0	1.0	30903.0	6893.4624	1.0	1.0	1.0	1.0	22008.0	3653.1902	1.0	1.0	39833.0	7110.504	29498.0	7518.014	
1199	491.0	85.06528	6822.0	1764.324	1.0	1.0	1.0	1.0	30904.0	6894.063	1.0	1.0	1.0	1.0	21995.0	3649.8142	1.0	1.0	39855.0	7112.231	29528.0	7524.849	
1200	490.0	85.13216	6801.0	1759.9678	1.0	1.0	1.0	1.0	30908.0	6895.5522	1.0	1.0	1.0	1.0	21977.0	3646.3757	1.0	1.0	39870.0	7113.4634	29549.0	7529.858	
1201	488.0	84.389496	6769.0	1754.1654	1.0	1.0	1.0	1.0	30915.0	6897.1333	1.0	1.0	1.0	1.0	21957.0	3642.4114	1.0	1.0	39886.0	7114.77	29580.0	7537.4795	
1202	488.0	84.2126	6747.0	1750.2802	1.0	1.0	1.0	1.0	30918.0	6897.8345	1.0	1.0	1.0	1.0	21937.0	3638.916	1.0	1.0	39901.0	7115.98	29604.0	7543.122	
1203	488.0	84.112076	6721.0	1745.2585	1.0	1.0	1.0	1.0	30922.0	6898.7515	1.0	1.0	1.0	1.0	21916.0	3635.107	1.0	1.0	39918.0	7117.321	29630.0	7549.7944	
1204	480.0	82.781204	6684.0	1738.2389	1.0	1.0	1.0	1.0	30929.0	6900.323	1.0	1.0	1.0	1.0	21901.0	3632.7422	1.0	1.0	39942.0	7119.571	29659.0	7556.688	
1205	476.0	82.37353	6657.0	1732.6456	1.0	1.0	1.0	1.0	30938.0	6902.6484	1.0	1.0	1.0	1.0	21872.0	3627.1733	1.0	1.0	39962.0	7121.199	29690.0	7564.305	
1206	474.0	81.81849	6628.0	1727.5171	1.0	1.0	1.0	1.0	30936.0	6902.586	1.0	1.0	1.0	1.0	21859.0	3624.4292	1.0	1.0	39978.0	7122.37	29720.0	7571.623	
1207	471.0	81.515465	6599.0	1721.7717	1.0	1.0	1.0	1.0	30942.0	6903.999	1.0	1.0	1.0	1.0	21832.0	3618.5703	1.0	1.0	39997.0	7123.947	29754.0	7580.537	
1208	465.0	79.67591	6568.0	1716.3799	1.0	1.0	1.0	1.0	30952.0	6906.231	1.0	1.0	1.0	1.0	21805.0	3612.6047	1.0	1.0	40017.0	7125.5664	29788.0	7589.884	
1209	461.0	79.03658	6547.0	1712.037	1.0	1.0	1.0	1.0	30956.0	6907.5054	1.0	1.0	1.0	1.0	21783.0	3607.1677	1.0	1.0	40030.0	7126.756	29818.0	7597.8394	
1210	460.0	78.98885	6519.0	1705.9514	1.0	1.0	1.0	1.0	30966.0	6909.3687	1.0	1.0	1.0	1.0	21757.0	3602.9255	1.0	1.0	40047.0	7128.1924	29846.0	7604.9116	
1211	460.0	78.99682	6477.0	1697.5707	1.0	1.0	1.0	1.0	30975.0	6911.935	1.0	1.0	1.0	1.0	21737.0	3598.0872	1.0	1.0	40068.0	7130.016	29878.0	7613.7334	
1212	458.0	77.63767	6448.0	1692.311	1.0	1.0	1.0	1.0	30975.0	6912.3223	1.0	1.0	1.0	1.0	21727.0	3596.3	1.0	1.0	40083.0	7131.2925	29904.0	7620.4756	
1213	457.0	77.76057	6417.0	1687.8116	1.0	1.0	1.0	1.0	30980.0	6913.422	1.0	1.0	1.0	1.0	21705.0	3592.0315	1.0	1.0	40110.0	7133.479	29926.0	7625.834	
1214	454.0	77.4237	6383.0	1682.6217	1.0	1.0	1.0	1.0	30983.0	6914.0596	1.0	1.0	1.0	1.0	21688.0	3589.1223	1.0	1.0	40139.0	7135.995	29948.0	7631.1143	
1215	449.0	76.79827	6372.0	1680.5157	1.0	1.0	1.0	1.0	30995.0	6917.1426	1.0	1.0	1.0	1.0	21654.0	3581.8462	1.0	1.0	40158.0	7137.8096	29967.0	7636.224	
1216	444.0	76.3348	6346.0	1675.4205	1.0	1.0	1.0	1.0	30998.0	6917.994	1.0	1.0	1.0	1.0	21643.0	3579.1658	1.0	1.0	40176.0	7139.339	29988.0	7642.0815	
1217	440.0	75.637215	6322.0	1670.7339	1.0	1.0	1.0	1.0	31008.0	6920.2407	1.0	1.0	1.0	1.0	21615.0	3573.314	1.0	1.0	40192.0	7141.096	30018.0	7649.314	
1218	435.0	74.57607	6292.0	1663.0276	1.0	1.0	1.0	1.0	31012.0	6921.074	1.0	1.0	1.0	1.0	21600.0	3570.7378	1.0	1.0	40208.0	7142.3423	30048.0	7658.5806	
1219	432.0	74.23417	6271.0	1658.6442	1.0	1.0	1.0	1.0	31020.0	6922.959	1.0	1.0	1.0	1.0	21571.0	3565.8086	1.0	1.0	40225.0	7143.8057	30076.0	7664.8867	
1220	430.0	73.93458	6241.0	1652.9181	1.0	1.0	1.0	1.0	31025.0	6924.1533	1.0	1.0	1.0	1.0	21549.0	3561.4849	1.0	1.0	40241.0	7145.0894	30109.0	7672.7583	
1221	425.0	73.58982	6222.0	1648.8246	1.0	1.0	1.0	1.0	31031.0	6925.4062	1.0	1.0	1.0	1.0	21524.0	3557.0374	1.0	1.0	40256.0	7146.3447	30137.0	7679.1353	
1222	420.0	72.94137	6202.0	1645.1989	1.0	1.0	1.0	1.0	31034.0	6926.706	1.0	1.0	1.0	1.0	21499.0	3552.0732	1.0	1.0	40278.0	7148.069	30162.0	7685.3496	
1223	417.0	72.38329	6181.0	1641.3281	1.0	1.0	1.0	1.0	31042.0	6928.9336	1.0	1.0	1.0	1.0	21466.0	3546.7947	1.0	1.0	40296.0	7149.529	30193.0	7691.3706	
1224	416.0	71.81982	6152.0	1635.8008	1.0	1.0	1.0	1.0	31051.0	6930.5005	1.0	1.0	1.0	1.0	21440.0	3542.09	1.0	1.0	40309.0	7150.627	30227.0	7699.503	
1225	417.0	72.87011	6124.0	1629.041	1.0	1.0	1.0	1.0	31062.0	6932.2974	1.0	1.0	1.0	1.0	21412.0	3536.9517	1.0	1.0	40324.0	7151.975	30256.0	7707.207	
1226	415.0	72.34797	6095.0	1624.153	1.0	1.0	1.0	1.0	31074.0	6934.42	1.0	1.0	1.0	1.0	21393.0	3534.6516	1.0	1.0	40345.0	7153.882	30273.0	7710.8853	
1227	410.0	70.87498	6066.0	1618.4152	1.0	1.0	1.0	1.0	31082.0	6936.3066	1.0	1.0	1.0	1.0	21371.0	3530.42	1.0	1.0	40363.0	7155.46	30303.0	7718.8623	
1228	405.0	70.18204	6038.0	1612.7556	1.0	1.0	1.0	1.0	31086.0	6937.505	1.0	1.0	1.0	1.0	21347.0	3526.0483	1.0	1.0	40385.0	7157.47	30334.0	7726.381	
1229	404.0	69.27699	6006.0	1607.576	1.0	1.0	1.0	1.0	31098.0	6939.723	1.0	1.0	1.0	1.0	21327.0	3521.5042	1.0	1.0	40399.0	7158.5854	30361.0	7733.676	
1230	401.0	68.12962	5983.0	1602.4078	1.0	1.0	1.0	1.0	31105.0	6942.1357	1.0	1.0	1.0	1.0	21304.0	3517.1584	1.0	1.0	40413.0	7159.9233	30389.0	7740.5884	
1231	396.0	67.90204	5959.0	1597.1879	1.0	1.0	1.0	1.0	31115.0	6944.4404	1.0	1.0	1.0	1.0	21276.0	3510.8525	1.0	1.0	40424.0	7160.906	30425.0	7749.0586	
1232	395.0	68.252945	5936.0	1592.1859	1.0	1.0	1.0	1.0	31124.0	6946.149	1.0	1.0	1.0	1.0	21258.0	3507.1245	1.0	1.0	40435.0	7161.8906	30447.0	7754.7456	
1233	393.0	68.18933	5907.0	1586.4067	1.0	1.0	1.0	1.0	31131.0	6947.7383	1.0	1.0	1.0	1.0	21239.0	3503.0134	1.0	1.0	40450.0	7163.3354	30475.0	7761.6655	
1234	388.0	67.64453	5874.0	1579.4573	1.0	1.0	1.0	1.0	31134.0	6948.804	1.0	1.0	1.0	1.0	21227.0	3499.8137	1.0	1.0	40466.0	7164.946	30506.0	7769.6816	
1235	384.0	67.15588	5852.0	1575.1486	1.0	1.0	1.0	1.0	31148.0	6951.7964	1.0	1.0	1.0	1.0	21201.0	3494.1787	1.0	1.0	40480.0	7166.17	30530.0	7775.9004	
1236	384.0	67.19025	5815.0	1567.5511	1.0	1.0	1.0	1.0	31161.0	6954.488	1.0	1.0	1.0	1.0	21184.0	3490.439	1.0	1.0	40496.0	7168.0547	30555.0	7782.626	
1237	382.0	67.36922	5785.0	1561.2017	1.0	1.0	1.0	1.0	31175.0	6957.583	1.0	1.0	1.0	1.0	21163.0	3486.298	1.0	1.0	40510.0	7169.378	30580.0	7788.52	
1238	374.0	65.87087	5754.0	1555.1556	1.0	1.0	1.0	1.0	31182.0	6958.9453	1.0	1.0	1.0	1.0	21145.0	3483.134	1.0	1.0	40530.0	7170.9814	30610.0	7796.261	
1239	372.0	65.427345	5731.0	1550.7423	1.0	1.0	1.0	1.0	31194.0	6961.564	1.0	1.0	1.0	1.0	21124.0	3478.6511	1.0	1.0	40540.0	7171.9805	30634.0	7801.9844	
1240	372.0	64.94336	5706.0	1545.5663	1.0	1.0	1.0	1.0	31207.0	6964.2383	1.0	1.0	1.0	1.0	21097.0	3474.1367	1.0	1.0	40553.0	7173.0894	30660.0	7808.3755	
1241	370.0	64.576996	5686.0	1541.8021	1.0	1.0	1.0	1.0	31211.0	6965.3857	1.0	1.0	1.0	1.0	21071.0	3468.9673	1.0	1.0	40567.0	7174.3213	30690.0	7815.2974	
1242	367.0	63.889286	5657.0	1536.2656	1.0	1.0	1.0	1.0	31219.0	6967.577	1.0	1.0	1.0	1.0	21046.0	3463.7432	1.0	1.0	40583.0	7175.7017	30723.0	7823.175	
1243	368.0	63.611816	5632.0	1531.8378	1.0	1.0	1.0	1.0	31227.0	6969.4775	1.0	1.0	1.0	1.0	21024.0	3459.2463	1.0	1.0	40595.0	7176.7285	30749.0	7829.4487	
1244	363.0	62.906506	5596.0	1523.6136	1.0	1.0	1.0	1.0	31244.0	6973.111	1.0	1.0	1.0	1.0	20991.0	3453.6892	1.0	1.0	40616.0	7178.3247	30785.0	7838.7075	
1245	362.0	62.332592	5565.0	1517.8462	1.0	1.0	1.0	1.0	31254.0	6975.825	1.0	1.0	1.0	1.0	20965.0	3448.5676	1.0	1.0	40637.0	7180.1924	30812.0	7845.5864	
1246	361.0	62.15017	5535.0	1511.581	1.0	1.0	1.0	1.0	31266.0	6978.927	1.0	1.0	1.0	1.0	20940.0	3443.1611	1.0	1.0	40652.0	7181.4067	30841.0	7853.126	
1247	365.0	63.16889	5505.0	1506.0665	1.0	1.0	1.0	1.0	31282.0	6982.424	1.0	1.0	1.0	1.0	20899.0	3434.9639	1.0	1.0	40678.0	7183.5293	30866.0	7860.198	
1248	363.0	62.87953	5474.0	1499.4056	1.0	1.0	1.0	1.0	31288.0	6984.37	1.0	1.0	1.0	1.0	20875.0	3429.8608	1.0	1.0	40698.0	7185.46	30897.0	7868.374	
1249	361.0	62.624947	5443.0	1493.3986	1.0	1.0	1.0	1.0	31297.0	6986.1274	1.0	1.0	1.0	1.0	20859.0	3426.926	1.0	1.0	40714.0	7186.9165	30921.0	7874.357	
1250	352.0	60.56505	5415.0	1487.3961	1.0	1.0	1.0	1.0	31307.0	6988.5	1.0	1.0	1.0	1.0	20836.0	3422.6882	1.0	1.0	40732.0	7188.668	30953.0	7882.5327	
1251	350.0	60.540886	5384.0	1481.3359	1.0	1.0	1.0	1.0	31316.0	6991.102	1.0	1.0	1.0	1.0	20806.0	3417.431	1.0	1.0	40759.0	7190.912	30980.0	7889.0273	
1252	345.0	60.044106	5357.0	1475.6628	1.0	1.0	1.0	1.0	31327.0	6993.9194	1.0	1.0	1.0	1.0	20786.0	3413.5872	1.0	1.0	40774.0	7192.14	31006.0	7894.997	
1253	343.0	59.548878	5332.0	1470.9432	1.0	1.0	1.0	1.0	31336.0	6995.3335	1.0	1.0	1.0	1.0	20762.0	3409.3406	1.0	1.0	40789.0	7193.37	31033.0	7901.8125	
1254	341.0	59.387	5292.0	1462.3914	1.0	1.0	1.0	1.0	31345.0	6997.07	1.0	1.0	1.0	1.0	20739.0	3404.9233	1.0	1.0	40808.0	7195.0547	31070.0	7911.5244	
1255	339.0	59.28721	5260.0	1455.1735	1.0	1.0	1.0	1.0	31353.0	6998.4917	1.0	1.0	1.0	1.0	20719.0	3400.3486	1.0	1.0	40819.0	7196.0273	31105.0	7921.0205	
1256	336.0	58.7565	5232.0	1450.1519	1.0	1.0	1.0	1.0	31366.0	7000.941	1.0	1.0	1.0	1.0	20687.0	3394.337	1.0	1.0	40840.0	7198.0137	31134.0	7928.1484	
1257	332.0	58.297318	5200.0	1443.645	1.0	1.0	1.0	1.0	31375.0	7002.8735	1.0	1.0	1.0	1.0	20665.0	3390.1973	1.0	1.0	40859.0	7199.75	31164.0	7935.588	
1258	336.0	59.10145	5164.0	1434.9482	1.0	1.0	1.0	1.0	31382.0	7004.5005	1.0	1.0	1.0	1.0	20639.0	3384.531	1.0	1.0	40871.0	7200.9097	31203.0	7946.3613	
1259	332.0	57.93994	5129.0	1428.3485	1.0	1.0	1.0	1.0	31389.0	7006.1357	1.0	1.0	1.0	1.0	20633.0	3383.336	1.0	1.0	40884.0	7202.1733	31228.0	7952.4185	
1260	328.0	56.518185	5081.0	1416.7682	1.0	1.0	1.0	1.0	31404.0	7008.7827	1.0	1.0	1.0	1.0	20609.0	3379.3552	1.0	1.0	40901.0	7203.688	31272.0	7965.2417	
1261	327.0	56.193615	5046.0	1407.9403	1.0	1.0	1.0	1.0	31407.0	7009.642	1.0	1.0	1.0	1.0	20582.0	3375.4255	1.0	1.0	40921.0	7205.5244	31312.0	7975.629	
1262	324.0	55.760647	5007.0	1396.8807	1.0	1.0	1.0	1.0	31416.0	7011.807	1.0	1.0	1.0	1.0	20565.0	3372.1118	1.0	1.0	40933.0	7206.718	31350.0	7987.075	
1263	320.0	54.646217	4960.0	1385.2731	1.0	1.0	1.0	1.0	31423.0	7013.511	1.0	1.0	1.0	1.0	20540.0	3367.8481	1.0	1.0	40955.0	7208.8223	31397.0	8000.252	
1264	318.0	54.45621	4927.0	1376.4214	1.0	1.0	1.0	1.0	31431.0	7015.026	1.0	1.0	1.0	1.0	20511.0	3362.6267	1.0	1.0	40968.0	7210.089	31440.0	8011.7344	
1265	314.0	53.443043	4894.0	1369.5884	1.0	1.0	1.0	1.0	31436.0	7016.228	1.0	1.0	1.0	1.0	20494.0	3359.1062	1.0	1.0	40985.0	7211.847	31472.0	8020.1387	
1266	320.0	54.654007	4852.0	1359.7616	1.0	1.0	1.0	1.0	31451.0	7018.91	1.0	1.0	1.0	1.0	20464.0	3353.667	1.0	1.0	40998.0	7213.052	31510.0	8030.308	
1267	323.0	55.310802	4809.0	1348.1805	1.0	1.0	1.0	1.0	31462.0	7021.6226	1.0	1.0	1.0	1.0	20431.0	3347.1604	1.0	1.0	41012.0	7214.198	31558.0	8043.879	
1268	317.0	54.44299	4764.0	1337.1942	1.0	1.0	1.0	1.0	31473.0	7024.309	1.0	1.0	1.0	1.0	20413.0	3343.5503	1.0	1.0	41030.0	7215.95	31598.0	8054.907	
1269	317.0	54.227837	4722.0	1327.1644	1.0	1.0	1.0	1.0	31483.0	7026.7695	1.0	1.0	1.0	1.0	20387.0	3338.6921	1.0	1.0	41049.0	7217.561	31637.0	8065.939	
1270	316.0	53.853428	4693.0	1320.1056	1.0	1.0	1.0	1.0	31492.0	7028.833	1.0	1.0	1.0	1.0	20358.0	3332.951	1.0	1.0	41061.0	7218.9053	31675.0	8075.703	
1271	313.0	53.868645	4656.0	1310.8011	1.0	1.0	1.0	1.0	31494.0	7030.1113	1.0	1.0	1.0	1.0	20342.0	3330.028	1.0	1.0	41083.0	7221.1836	31707.0	8084.36	
1272	310.0	53.115986	4621.0	1302.0957	1.0	1.0	1.0	1.0	31503.0	7032.437	1.0	1.0	1.0	1.0	20315.0	3324.6233	1.0	1.0	41097.0	7222.6616	31749.0	8095.4185	
1273	309.0	52.985733	4569.0	1291.0394	1.0	1.0	1.0	1.0	31509.0	7034.56	1.0	1.0	1.0	1.0	20281.0	3318.6506	1.0	1.0	41126.0	7225.616	31801.0	8107.4976	
1274	304.0	52.386665	4519.0	1279.5914	1.0	1.0	1.0	1.0	31519.0	7036.7456	1.0	1.0	1.0	1.0	20253.0	3313.359	1.0	1.0	41151.0	7228.5205	31849.0	8119.7446	
1275	307.0	53.47439	4468.0	1266.5933	1.0	1.0	1.0	1.0	31532.0	7039.598	1.0	1.0	1.0	1.0	20226.0	3307.3843	1.0	1.0	41170.0	7230.7236	31892.0	8132.5713	
